,subscoreMean,subscoreSD
0,1185.7112677593059,1071.7940946801914
1,0.48445089770786354,0.15619390549992537
2,78.429039619868,71.63557864545638
3,859.4706062109291,1187.2871507063728
4,8344168.146002732,11700751.066354599
5,21263753.781849384,14113007.521754669
6,0.014857308817886128,0.0094536612060015
7,2319.316013769643,1411.0789019204844
8,0.0005975240460277152,0.0004293812946154715
9,-10.642333944146998,2.873054741869343
10,2742.6436839845387,2291.9552239180107
